group,names,scores,logfoldchanges,pvals,pvals_adj
5,CTD-2368P22.1,0.20613815,,0.8366830057498271,0.9997147371010813
5,RP1-315G1.3,0.20613815,,0.8366830057498271,0.9997147371010813
5,RP11-701P16.5,0.20583169,,0.8369223841710407,0.9997147371010813
5,CXCL3,0.20583169,,0.8369223841710407,0.9997147371010813
5,ADIPOR2,0.20547417,,0.837201678078668,0.9997147371010813
5,ARHGAP24,0.20475912,-1.465425,0.8377603274144123,0.9997147371010813
5,KLF2,0.20445268,,0.8379997736148616,0.9997147371010813
5,ARMC7,0.20394193,,0.8383988839445603,0.9997147371010813
5,RPL39,0.20138818,,0.8403950572172176,0.9997147371010813
5,SENP2,0.20103066,,0.8406746037064505,0.9997147371010813
5,SCGB1C1,0.19760863,,0.8433512745253575,0.9997147371010813
5,ACVR2A,0.19750649,,0.8434312031275889,0.9997147371010813
5,ZNF841,0.19750649,,0.8434312031275889,0.9997147371010813
5,PEX26,0.19689359,,0.8439108085774062,0.9997147371010813
5,EIF4G3,0.19393125,,0.8462297144144303,0.9997147371010813
5,RHEBL1,0.19250116,,0.8473496643439549,0.9997147371010813
5,IFFO1,0.19045816,,0.8489501271766626,0.9997147371010813
5,IFI27,0.18933451,,0.8498306476443203,0.9997147371010813
5,RP11-398C13.6,0.18887484,,0.8501909146213276,0.9997147371010813
5,RP5-892K4.1,0.18887484,,0.8501909146213276,0.9997147371010813
5,ZNF687,0.18616787,,0.8523131188741702,0.9997147371010813
5,CD40,0.18371628,,0.8542360387208433,0.9997147371010813
5,NOL9,0.182848,,0.8549172811425,0.9997147371010813
5,C7orf60,0.18141791,,0.856039563040474,0.9997147371010813
5,PRRG4,0.1802432,,0.8569616554045342,0.9997147371010813
5,DMWD,0.17978351,,0.8573225273758744,0.9997147371010813
5,QRSL1,0.1769744,,0.8595285013917006,0.9997147371010813
5,USP21,0.1765658,,0.8598494621223255,0.9997147371010813
5,PTCD1,0.17615719,,0.8601704460093655,0.9997147371010813
5,BBS2,0.1714583,2.1121101,0.8638634082743112,0.9997147371010813
5,CDYL,0.17120294,,0.8640641987386211,0.9997147371010813
5,SLC22A18AS,0.17110078,,0.8641445173831539,0.9997147371010813
5,TMTC2,0.17110078,,0.8641445173831539,0.9997147371010813
5,DUSP10,0.16747448,,0.8669967326952795,0.9997147371010813
5,TMEM87B,0.16578901,,0.8683230022819748,0.9997147371010813
5,PEMT,0.16481858,,0.8690867804180658,0.9997147371010813
5,SLC16A5,0.16318418,,0.8703734193881294,0.9997147371010813
5,ATXN1L,0.16308203,,0.870453845753853,0.9997147371010813
5,AC147651.3,0.16206053,,0.8712581829661987,0.9997147371010813
5,INTS2,0.15312244,,0.8783017237104843,0.9997147371010813
5,DHX34,0.15123266,,0.879792183363825,0.9997147371010813
5,EYA3,0.15072192,,0.8801950836453023,0.9997147371010813
5,ZNF43,0.15021117,,0.8805980149436436,0.9997147371010813
5,SPAG9,0.14964935,,0.8810412750736872,0.9997147371010813
5,RFNG,0.14556335,-0.1507119,0.8842660976626593,0.9997147371010813
5,CXCR5,0.14535905,,0.8844273895934612,0.9997147371010813
5,RP11-401F2.3,0.14505261,,0.8846693364687069,0.9997147371010813
5,ANKRD9,0.14500153,,0.8847096619941481,0.9997147371010813
5,MANEA-AS1,0.14438863,,0.8851935915646285,0.9997147371010813
5,AP001189.4,0.14438863,,0.8851935915646285,0.9997147371010813
5,PFAS,0.14438863,,0.8851935915646285,0.9997147371010813
5,BAG4,0.14254993,,0.8866456365289672,0.9997147371010813
5,ADNP,0.14188597,,0.8871700798956299,0.9997147371010813
5,TNRC18,0.14183488,,0.8872104237424936,0.9997147371010813
5,ZBTB44,0.14101769,,0.8878559649695202,0.9997147371010813
5,MT-ATP8,0.13866825,,0.8897123089349068,0.9997147371010813
5,TRIM16L,0.13672741,,0.8912462671457866,0.9997147371010813
5,CAHM,0.13647203,,0.8914481341827907,0.9997147371010813
5,ZRANB3,0.13606343,,0.891771136070424,0.9997147371010813
5,SENCR,0.13284571,,0.8943153992400907,0.9997147371010813
5,ANKRD27,0.13146669,,0.8954061322513661,0.9997147371010813
5,RP11-138A9.2,0.12830006,3.7638602,0.8979115235506578,0.9997147371010813
5,ZNF707,0.12804468,,0.8981136159290843,0.9997147371010813
5,ARRDC4,0.12692103,,0.8990029007272902,0.9997147371010813
5,RTKN2,0.12692103,,0.8990029007272902,0.9997147371010813
5,MIB1,0.11931088,,0.9050290665670606,0.9997147371010813
5,MYO1C,0.11721681,,0.9066882482505085,0.9997147371010813
5,C5orf24,0.11241577,,0.9104937515093927,0.9997147371010813
5,C19orf18,0.11170072,,0.9110607064682552,0.9997147371010813
5,C19orf44,0.11170072,,0.9110607064682552,0.9997147371010813
5,C15orf52,0.11170072,,0.9110607064682552,0.9997147371010813
5,CTD-2215E18.1,0.11170072,,0.9110607064682552,0.9997147371010813
5,MYO16,0.11170072,,0.9110607064682552,0.9997147371010813
5,RP11-996F15.2,0.11170072,,0.9110607064682552,0.9997147371010813
5,LCNL1,0.11170072,,0.9110607064682552,0.9997147371010813
5,ZNF425,0.11170072,,0.9110607064682552,0.9997147371010813
5,AP000254.8,0.11170072,,0.9110607064682552,0.9997147371010813
5,DNAJC5B,0.11170072,,0.9110607064682552,0.9997147371010813
5,DTX4,0.11170072,,0.9110607064682552,0.9997147371010813
5,CTD-2017C7.1,0.11170072,,0.9110607064682552,0.9997147371010813
5,RP11-505P4.6,0.11170072,,0.9110607064682552,0.9997147371010813
5,MEG3,0.11170072,,0.9110607064682552,0.9997147371010813
5,PLVAP,0.11170072,,0.9110607064682552,0.9997147371010813
5,CTAGE9,0.11170072,,0.9110607064682552,0.9997147371010813
5,AC005932.1,0.11170072,,0.9110607064682552,0.9997147371010813
5,CBX2,0.11170072,,0.9110607064682552,0.9997147371010813
5,ERMN,0.11170072,,0.9110607064682552,0.9997147371010813
5,RASA4B,0.11170072,,0.9110607064682552,0.9997147371010813
5,GS1-393G12.14,0.11170072,,0.9110607064682552,0.9997147371010813
5,CTD-3154N5.1,0.11170072,,0.9110607064682552,0.9997147371010813
5,AP001058.3,0.11170072,,0.9110607064682552,0.9997147371010813
5,WDR11-AS1,0.11170072,,0.9110607064682552,0.9997147371010813
5,RP11-81A22.5,0.11170072,,0.9110607064682552,0.9997147371010813
5,CTD-3093M3.1,0.11170072,,0.9110607064682552,0.9997147371010813
5,LINC00884,0.11170072,,0.9110607064682552,0.9997147371010813
5,ENAH,0.11170072,,0.9110607064682552,0.9997147371010813
5,RP11-11N7.4,0.11170072,,0.9110607064682552,0.9997147371010813
5,RP11-36B15.1,0.11170072,,0.9110607064682552,0.9997147371010813
5,RP11-656E20.5,0.11170072,,0.9110607064682552,0.9997147371010813
5,MAP1A,0.11170072,,0.9110607064682552,0.9997147371010813
5,PLIN5,0.11170072,,0.9110607064682552,0.9997147371010813
5,C10orf25,0.11170072,,0.9110607064682552,0.9997147371010813
5,FAM106A,0.11170072,,0.9110607064682552,0.9997147371010813
5,RP11-351I24.1,0.11170072,,0.9110607064682552,0.9997147371010813
5,RANBP17,0.11170072,,0.9110607064682552,0.9997147371010813
5,CTB-114C7.4,0.11170072,,0.9110607064682552,0.9997147371010813
5,RP11-20B24.5,0.11170072,,0.9110607064682552,0.9997147371010813
5,OMG,0.11170072,,0.9110607064682552,0.9997147371010813
5,RP11-884K10.7,0.11170072,,0.9110607064682552,0.9997147371010813
5,RPL39L,0.1111389,0.6377335,0.9115062028621491,0.9997147371010813
5,LRFN1,0.11042385,,0.9120732384867396,0.9997147371010813
5,MYOM2,0.10986203,,0.9125187979021512,0.9997147371010813
5,ZNF799,0.10965773,,0.9126808263337756,0.9997147371010813
5,PTCD2,0.10955558,,0.9127618419112427,0.9997147371010813
5,C9orf3,0.10955558,,0.9127618419112427,0.9997147371010813
5,ERCC6L2,0.10710399,-0.7417428,0.9147064858459247,0.9997147371010813
5,RAD51B,0.106899686,,0.9148685627181672,0.9997147371010813
5,ENTPD3-AS1,0.10434594,,0.9168948201219578,0.9997147371010813
5,TDRP,0.103069074,,0.9179081521462016,0.9997147371010813
5,RNASE3,0.103069074,,0.9179081521462016,0.9997147371010813
5,IFT81,0.103069074,,0.9179081521462016,0.9997147371010813
5,RP11-309M23.1,0.103069074,,0.9179081521462016,0.9997147371010813
5,RP13-314C10.5,0.103069074,,0.9179081521462016,0.9997147371010813
5,SCD,0.103069074,,0.9179081521462016,0.9997147371010813
5,RP11-1151B14.4,0.103069074,,0.9179081521462016,0.9997147371010813
5,TMPRSS11E,0.103069074,,0.9179081521462016,0.9997147371010813
5,HIST1H4I,0.103069074,,0.9179081521462016,0.9997147371010813
5,AL136376.1,0.103069074,,0.9179081521462016,0.9997147371010813
5,RAVER2,0.103069074,,0.9179081521462016,0.9997147371010813
5,PLEKHH2,0.103069074,,0.9179081521462016,0.9997147371010813
5,SIGLEC12,0.103069074,,0.9179081521462016,0.9997147371010813
5,PGM1,0.10255832,3.7810807,0.9183135223908483,0.9997147371010813
5,UBR1,0.10112823,,0.9194486717091784,0.9997147371010813
5,SMARCD3,0.101077154,0.92938614,0.919489215806427,0.9997147371010813
5,PTBP2,0.10082178,,0.9196919394302188,0.9997147371010813
5,MTIF2,0.09944276,,0.920786736862569,0.9997147371010813
5,TRIT1,0.09852341,-0.4329113,0.9215166853579915,0.9997147371010813
5,MED9,0.09780836,1.213617,0.922084468820342,0.9997147371010813
5,TSC22D2,0.09745084,,0.9223683754610554,0.9997147371010813
5,C12orf39,0.094488494,,0.9247211219410829,0.9997147371010813
5,CCNF,0.094488494,,0.9247211219410829,0.9997147371010813
5,ELOVL3,0.09443742,,0.9247616923702042,0.9997147371010813
5,TNK2-AS1,0.09443742,,0.9247616923702042,0.9997147371010813
5,RP1-266L20.2,0.09443742,,0.9247616923702042,0.9997147371010813
5,RP13-753N3.1,0.09443742,,0.9247616923702042,0.9997147371010813
5,FZD2,0.09443742,,0.9247616923702042,0.9997147371010813
5,CLIP2,0.09443742,,0.9247616923702042,0.9997147371010813
5,LINC00623,0.09443742,,0.9247616923702042,0.9997147371010813
5,RP11-294J22.6,0.09443742,,0.9247616923702042,0.9997147371010813
5,AC004069.2,0.09443742,,0.9247616923702042,0.9997147371010813
5,RP11-553K8.2,0.09443742,,0.9247616923702042,0.9997147371010813
5,SYP,0.09443742,,0.9247616923702042,0.9997147371010813
5,CYTH3,0.09443742,,0.9247616923702042,0.9997147371010813
5,RP11-315O6.1,0.09443742,,0.9247616923702042,0.9997147371010813
5,RASD1,0.09290517,,0.9259788957667618,0.9997147371010813
5,LSM14B,0.09229227,,0.9264658258040065,0.9997147371010813
5,DDI2,0.09198583,,0.9267093011630978,0.9997147371010813
5,BMPR2,0.08953423,-1.8114676,0.9286573492141408,0.9997147371010813
5,ZBED5-AS1,0.089329936,4.3483715,0.9288197060154163,0.9997147371010813
5,GSTT1,0.08851273,2.8432708,0.9294691627837675,0.9997147371010813
5,AFF3,0.08749124,,0.9302810497572475,0.9997147371010813
5,TUBB1,0.08677619,1.8155814,0.9308494138638398,0.9997147371010813
5,RAP2C-AS1,0.08580577,,0.9316208215066016,0.9997147371010813
5,CTD-2537I9.12,0.08580577,,0.9316208215066016,0.9997147371010813
5,RP11-219B4.7,0.08580577,,0.9316208215066016,0.9997147371010813
5,CTD-2630F21.1,0.08580577,,0.9316208215066016,0.9997147371010813
5,RP11-159G9.5,0.08580577,,0.9316208215066016,0.9997147371010813
5,INPP5A,0.08580577,,0.9316208215066016,0.9997147371010813
5,RP11-862L9.3,0.08580577,,0.9316208215066016,0.9997147371010813
5,HIST2H2AB,0.08580577,,0.9316208215066016,0.9997147371010813
5,IPO9-AS1,0.08580577,,0.9316208215066016,0.9997147371010813
5,PDZK1IP1,0.08580577,,0.9316208215066016,0.9997147371010813
5,AC007386.2,0.08580577,,0.9316208215066016,0.9997147371010813
5,CTD-2012K14.6,0.08580577,,0.9316208215066016,0.9997147371010813
5,TTC30A,0.08580577,,0.9316208215066016,0.9997147371010813
5,SNAI3-AS1,0.08580577,,0.9316208215066016,0.9997147371010813
5,RIN2,0.08580577,,0.9316208215066016,0.9997147371010813
5,RP11-597D13.9,0.08580577,,0.9316208215066016,0.9997147371010813
5,ZNF773,0.08468212,,0.932514110559354,0.9997147371010813
5,RP11-218M22.1,0.08468212,,0.932514110559354,0.9997147371010813
5,BLZF1,0.084426746,5.4407063,0.9327171426935995,0.9997147371010813
5,MARCH3,0.08345632,,0.9334887046146725,0.9997147371010813
5,MS4A6A,0.08115795,,0.9353163360652362,0.9997147371010813
5,TBCK,0.08003431,1.782339,0.9362099694550271,0.9997147371010813
5,ABI2,0.07850206,,0.9374286897412958,0.9997147371010813
5,PLA2G4C,0.07722519,,0.9384444020881105,0.9997147371010813
5,RP11-190C22.8,0.07717412,,0.9384850326762875,0.9997147371010813
5,CTTN,0.07717412,,0.9384850326762875,0.9997147371010813
5,LRRC69,0.07717412,,0.9384850326762875,0.9997147371010813
5,PRICKLE1,0.07717412,,0.9384850326762875,0.9997147371010813
5,LINC00211,0.07717412,,0.9384850326762875,0.9997147371010813
5,CXCR2,0.07717412,,0.9384850326762875,0.9997147371010813
5,PARS2,0.07717412,,0.9384850326762875,0.9997147371010813
5,ZNF630,0.07717412,,0.9384850326762875,0.9997147371010813
5,CHML,0.07717412,,0.9384850326762875,0.9997147371010813
5,ATP8B3,0.07717412,,0.9384850326762875,0.9997147371010813
5,HOMER2,0.07686767,,0.9387288195648569,0.9997147371010813
5,CLDN5,0.07686767,-4.4487762,0.9387288195648569,0.9997147371010813
5,RABL2A,0.07216878,1.8125048,0.9424675906855121,0.9997147371010813
5,AP001258.4,0.07155588,5.7068405,0.9429553517268907,0.9997147371010813
5,ZNF561,0.06981934,0.16148782,0.9443374569092904,0.9997147371010813
5,MYO1E,0.06864461,,0.9452725056950317,0.9997147371010813
5,DNASE1L3,0.06859354,,0.9453131617098363,0.9997147371010813
5,PRKAR2B,0.06859354,,0.9453131617098363,0.9997147371010813
5,PLCL1,0.068542466,,0.9453538178670754,0.9997147371010813
5,PLK4,0.068542466,,0.9453538178670754,0.9997147371010813
5,SPATA7,0.068542466,,0.9453538178670754,0.9997147371010813
5,RPH3A,0.068542466,,0.9453538178670754,0.9997147371010813
5,WBP2NL,0.068542466,,0.9453538178670754,0.9997147371010813
5,AC004257.3,0.06818494,-6.962079,0.945638414947056,0.9997147371010813
5,IL6,0.06660162,,0.946898856343299,0.9997147371010813
5,FCGR1A,0.0642011,,0.9488101006403037,0.9997147371010813
5,CD2AP,0.06343498,-0.8820312,0.9494201347574301,0.9997147371010813
5,S100P,0.05991081,,0.952226668046485,0.9997147371010813
5,MCF2L,0.05991081,,0.952226668046485,0.9997147371010813
5,RP11-298J20.3,0.05991081,,0.952226668046485,0.9997147371010813
5,EDA,0.05991081,,0.952226668046485,0.9997147371010813
5,RP4-583P15.10,0.05991081,,0.952226668046485,0.9997147371010813
5,LRRIQ3,0.059604365,,0.9524707429257198,0.9997147371010813
5,MRVI1-AS1,0.059502214,-4.7870483,0.9525521022106461,0.9997147371010813
5,SLC48A1,0.059297916,,0.9527148222631955,0.9997147371010813
5,EXOC6,0.058889315,,0.9530402682753936,0.9997147371010813
5,PJA1,0.057305995,4.311974,0.9543014450488582,0.9997147371010813
5,TGFBRAP1,0.05725492,0.17510831,0.9543421300927984,0.9997147371010813
5,FCRL1,0.055109777,,0.9560510080670345,0.9997147371010813
5,HIST1H2AM,0.051381312,,0.959021676889783,0.9997147371010813
5,UBAP1L,0.051330235,,0.9590623750289962,0.9997147371010813
5,RP11-446N19.1,0.05127916,-6.646122,0.9591030732749072,0.9997147371010813
5,DISP1,0.05127916,,0.9591030732749072,0.9997147371010813
5,C2orf88,0.050921638,-1.9700693,0.959387963974929,0.9997147371010813
5,ESAM,0.050819486,-0.8895655,0.9594693622720372,0.9997147371010813
5,ZBTB3,0.050819486,-4.314647,0.9594693622720372,0.9997147371010813
5,LINC01013,0.050819486,-4.4293084,0.9594693622720372,0.9997147371010813
5,SERAC1,0.050819486,-2.1600378,0.9594693622720372,0.9997147371010813
5,FAM120C,0.049849063,,0.9602426670498081,0.9997147371010813
5,C19orf52,0.048776492,5.8795185,0.961097415824071,0.9997147371010813
5,CPNE5,0.048316818,1.6428031,0.9614637504738541,0.9997147371010813
5,ANXA1,0.04474158,,0.9643132917571869,0.9997147371010813
5,RAB38,0.04264751,-3.0413063,0.9659825228191069,0.9997147371010813
5,FANCM,0.04264751,-2.6908212,0.9659825228191069,0.9997147371010813
5,PRELID2,0.04264751,-3.28935,0.9659825228191069,0.9997147371010813
5,AF213884.2,0.04264751,-2.997132,0.9659825228191069,0.9997147371010813
5,DLEU7,0.04264751,-2.7700183,0.9659825228191069,0.9997147371010813
5,MYL9,0.040298067,0.6020908,0.9678554957508047,0.9997147371010813
5,NAPA-AS1,0.040093765,0.52758783,0.968018371491524,0.9997147371010813
5,PXMP4,0.037029274,2.484773,0.9704616638982112,0.9997147371010813
5,OSBPL1A,0.03416908,-4.2737308,0.9727423207633761,0.9997147371010813
5,PPAPDC2,0.03416908,-2.1500795,0.9727423207633761,0.9997147371010813
5,RP11-145M9.4,0.03416908,-3.6029255,0.9727423207633761,0.9997147371010813
5,RP5-894A10.2,0.034066934,-2.2000926,0.9728237770275718,0.9997147371010813
5,KIF9,0.034066934,-1.9189888,0.9728237770275718,0.9997147371010813
5,DTHD1,0.034015857,-1.7950833,0.9728645052660211,0.9997147371010813
5,ZNF69,0.034015857,-1.9335725,0.9728645052660211,0.9997147371010813
5,PLA2G12A,0.03391371,,0.972945961955092,0.9997147371010813
5,RP11-517P14.2,0.033556186,-1.8707484,0.9732310625835064,0.9997147371010813
5,TRAPPC12-AS1,0.033454034,-1.5349168,0.9733125205357417,0.9997147371010813
5,RP3-325F22.5,0.033454034,-0.3592908,0.9733125205357417,0.9997147371010813
5,PAIP2B,0.031257816,2.4525414,0.9750639324357929,0.9997147371010813
5,HDAC9,0.028448697,3.2195466,0.9773042845535617,0.9997147371010813
5,RALGPS2,0.027886875,,0.9777523770279828,0.9997147371010813
5,MUM1,0.025792805,5.4820266,0.979422600605642,0.9997147371010813
5,RP11-532F6.3,0.025486356,-1.3611541,0.9796670313099883,0.9997147371010813
5,REEP6,0.025435282,-1.2630008,0.979707769946937,0.9997147371010813
5,URB2,0.025384206,-1.3776624,0.9797485086368094,0.9997147371010813
5,IL24,0.025384206,-1.5248693,0.9797485086368094,0.9997147371010813
5,IQCH-AS1,0.025077756,-1.3369192,0.9799929418814951,0.9997147371010813
5,CLEC1B,0.024771309,0.34357685,0.9802373770046716,0.9997147371010813
5,RP11-162G10.5,0.024771309,0.37853318,0.9802373770046716,0.9997147371010813
5,C9orf38,0.024771309,-0.65381837,0.9802373770046716,0.9997147371010813
5,PCDH9,0.022217564,3.2240827,0.9822744063438215,0.9997147371010813
5,CD14,0.0180805,,0.9855746333331254,0.9997147371010813
5,KCTD11,0.016854703,-0.79831785,0.9865525283199685,0.9997147371010813
5,DPH6,0.016854703,3.1275146,0.9865525283199685,0.9997147371010813
5,LINC00342,0.01680363,-0.8311178,0.9865932743930574,0.9997147371010813
5,RP11-383C5.4,0.01680363,-0.82823384,0.9865932743930574,0.9997147371010813
5,SIRPB2,0.016752554,-0.73086077,0.9866340205011165,0.9997147371010813
5,ZNF407,0.016752554,-0.723312,0.9866340205011165,0.9997147371010813
5,FBXW9,0.016190732,-0.47935066,0.9870822299673973,0.9997147371010813
5,TMEM40,0.01608858,0.7306854,0.987163723039808,0.9997147371010813
5,SARDH,0.01608858,0.28028575,0.987163723039808,0.9997147371010813
5,PPP1R13L,0.01608858,0.18604177,0.987163723039808,0.9997147371010813
5,GDPD1,0.01608858,-0.012040199,0.987163723039808,0.9997147371010813
5,CMTM5,0.01608858,0.5552268,0.987163723039808,0.9997147371010813
5,ABCC10,0.013688063,2.339948,0.9890788469608668,0.9997147371010813
5,ACVR1,0.013585913,2.7644138,0.9891603430698093,0.9997147371010813
5,CD93,0.01292194,1.816918,0.9896900704967568,0.9997147371010813
5,COL19A1,0.008223053,-0.42204532,0.993439027125807,0.9997147371010813
5,ALG10,0.0081719775,-0.37039912,0.9934797776001496,0.9997147371010813
5,ZNF473,0.008120903,-0.3400242,0.9935205280915007,0.9997147371010813
5,PMEPA1,0.0075080045,0.34572476,0.994009535275689,0.9997147371010813
5,RBM26-AS1,0.0075080045,0.6379954,0.994009535275689,0.9997147371010813
5,HIST1H2BJ,0.0074058548,0.8221348,0.9940910366967878,0.9997147371010813
5,ATP10A,0.0074058548,0.71614236,0.9940910366967878,0.9997147371010813
5,TAF5,0.0074058548,-0.058489464,0.9940910366967878,0.9997147371010813
5,PHLDA2,0.0072526303,0.97215927,0.9942132889437759,0.9997147371010813
5,AAGAB,0.0059757587,7.4380655,0.9952320626791584,0.9997147371010813
5,DDX11,-0.00035752403,-0.3059541,0.9997147371010813,0.9997147371010813
5,SLC35G1,-0.00035752403,-0.09325951,0.9997147371010813,0.9997147371010813
5,TBC1D32,-0.0004085989,-0.12276816,0.9996739852605048,0.9997147371010813
5,PPP6R1,-0.00045967376,-0.20398343,0.9996332334207787,0.9997147371010813
5,OSBPL7,-0.0008682727,-1.0293319,0.9993072187463433,0.9997147371010813
5,TREML2,-0.00097042235,0.2336695,0.9992257150936805,0.9997147371010813
5,USP30,-0.0010725721,0.2448812,0.999144211449097,0.9997147371010813
5,TYMS,-0.0011747219,0.66327584,0.9990627078134434,0.9997147371010813
5,RP5-1092A3.4,-0.0012768715,0.5587848,0.9989812041875699,0.9997147371010813
5,ZKSCAN3,-0.0012768715,0.5856082,0.9989812041875699,0.9997147371010813
5,GP9,-0.0012768715,1.4543263,0.9989812041875699,0.9997147371010813
5,PRUNE,-0.0014300961,0.7718606,0.998858948768958,0.9997147371010813
5,TADA2A,-0.0031666413,2.1884003,0.9974733899212552,0.9997147371010813
5,ATP10D,-0.0034730907,2.682689,0.9972288802082239,0.9997147371010813
5,SCAI,-0.007814454,4.3882775,0.9937650313908345,0.9997147371010813
5,PDIA5,-0.0097552985,0.8952588,0.992216521331726,0.9997147371010813
5,CTA-250D10.23,-0.009857449,1.2707556,0.9921350215634249,0.9997147371010813
5,PIK3C2B,-0.009857449,0.91268355,0.9921350215634249,0.9997147371010813
5,KIAA0101,-0.009857449,0.94741607,0.9921350215634249,0.9997147371010813
5,STK35,-0.009959598,1.3876675,0.9920535218771889,0.9997147371010813
5,IKZF2,-0.009959598,1.0955462,0.9920535218771889,0.9997147371010813
5,CTC-444N24.11,-0.012002593,2.8256612,0.9904235466956017,0.9997147371010813
5,GBGT1,-0.012104742,1.9995632,0.9903420489291523,0.9997147371010813
5,SLC27A1,-0.012206892,2.7068536,0.9902605512634746,0.9997147371010813
5,UGCG,-0.013841287,,0.9889566030113758,0.9997147371010813
5,ZNF625,-0.017263303,0.49252012,0.9862265610069302,0.9997147371010813
